key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defense	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar
Ger_Bloodsworn	5	2	cloth	1900	inf_melee	33	inf_mel	13	34	14	Ger_Bloodsworn_Long	rome_man_axe_shield	rome_infantry_light_fast	38	14	55	15		0		0	rome_club	rome_javelin_precursor	6	germanic_shock	Ger_Bloodsworn_Tooltip	melee_inf_barb	melee_avg	false	poorly_trained	0	Ger_Infantry_Officer			true	60.0	1500.0	0.0	melee_infantry_cold	60.0	140.0		0	0	false	excellent_scouting	selected_bloodsworn	selected_bloodsworn	selected_infantry_melee	1.0
Ger_Cheiroballistra	5	40	cloth	1900	artillery	6	art_fld	2	9	14	Ibe_Scorpion_Long	rome_man_cheiroballistra_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Ger_Scorpion_Tooltip	artillery	scorpion	true	trained	4	Ger_Officer_Cheiroballista		cheiroballistra	true	40.0	500.0	0.0	artillery_cold	40.0	80.0		0	4	false	Not_a_Scout	selected_scorpion	selected_scorpion	selected_scorpion	1.0
Ger_Cimbri_Bowwomen	5	15	cloth	2200	inf_ranged	18	inf_mis	18	28	22	Ger_Cimbri_Bow_Women_Long	rome_man_longbow_spear	rome_infantry_very_light_fast	28	22	40	15		0		0	rome_spear_anti_cav	rome_recurve_bow	5	none	Ger_Cimbri_Bowwomen_Tooltip	missile_inf	archers	false	poorly_trained	0	Ger_Female_Officer			false	60.0	1500.0	0.0	missile_infantry_cold	60.0	140.0		0	23	false	excellent_scouting	selected_archers_female	selected_generic_female	selected_archers_female	0.9
Ger_Club_Levy	5	2	cloth	1900	inf_melee	16	inf_mel	9	20	11	Ger_Tribesmen_Long	rome_man_axe_shield	rome_infantry_light_fast	20	11	30	10		0		0	rome_club	rome_javelin_precursor	6	germanic_wood	Ger_Club_Levy_Tooltip	melee_inf_barb	melee_poor	false	poorly_trained	0	Ger_Infantry_Officer			true	60.0	1500.0	0.0	melee_infantry_cold	60.0	140.0		0	0	false	excellent_scouting	selected_club_levy	selected_levy	selected_inf_melee	1.0
Ger_Giant_Ballista	5	15	cloth	1900	artillery	6	art_fix	2	9	14	Rom_Ballista_Long	rome_man_ballista_giant_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Ger_Giant_Ballista_Tooltip	giant_artillery	ballista_giant	true	poorly_trained	4	Ger_Officer_Giant_Ballista		ballista_giant	true	40.0	500.0	0.0	artillery_cold	40.0	80.0		0	4	false	Not_a_Scout	selected_giant_ballista	selected_heavy_ballista	selected_giant_ballista	1.0
Ger_Hex_Bearers	2	0	cloth	2200	inf_melee	16	inf_mel	9	20	1	Bar_Screaming_Women_Long_Ger	rome_man_sword_shield	rome_infantry_light_fast	50	1	50	5		0		0	rome_celtic_hellenic_sword	rome_javelin_precursor	6	germanic_wood	Ger_Screaming_Women_Tooltip	melee_inf_barb	melee_poor	false	poorly_trained	0	Ger_Female_Officer			false	60.0	1500.0	0.0	melee_infantry_scare_cold	60.0	140.0		0	0	false	excellent_scouting	selected_screaming_women_female	selected_generic_female	selected_screaming_women_female	1.0
Ger_Horse_Runners	5	7	cloth	2200	inf_ranged	22	inf_mis	10	18	5	Ger_Tribesmen_Long	rome_man_javelin_sword_shield	rome_infantry_very_light_fast	36	5	40	10		0		0	rome_celtic_hellenic_sword	rome_javelin	5	germanic_wood	Ger_Horse_Runners_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	Ger_Infantry_Officer			true	40.0	1500.0	0.0	missile_infantry_cold	30.0	60.0		0	8	false	good_scouting	selected_warriors	selected_hunters	selected_generic_germania	0.9
Ger_Large_Onager	5	15	cloth	1900	artillery	6	art_fld	2	9	14	Ibe_Onager_Long	rome_man_onager_large_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Ger_Large_Onager_Tooltip	giant_artillery	onager	true	poorly_trained	4	Ger_Officer_Large_Onager		onager_large	true	40.0	500.0	0.0	artillery_cold	40.0	80.0		0	4	false	Not_a_Scout	selected_heavy_onager	selected_heavy_onager	selected_heavy_onager	1.0
Ger_Longbow_Hunters	5	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Ger_Longbow_Hunters_Long	rome_man_longbow	rome_infantry_very_light_fast	8	12	25	5		0		0	rome_shortsword	rome_longbow	5	none	Ger_Longbow_Hunters_Tooltip	missile_inf	archers	false	poorly_trained	0	Ger_Infantry_Officer			true	60.0	1500.0	0.0	missile_infantry_cold_stealth	80.0	160.0		0	18	false	elite_scouting	selected_longbow_hunters	selected_longbows	selected_hunters	0.9
Ger_Night_Hunters	5	2	none	1900	inf_melee	28	inf_spr	28	28	36	Ger_Night_Hunters_Long	rome_man_spear_shield	rome_infantry_light_fast	35	23	55	20		0		0	rome_celtic_spear	rome_javelin_precursor	6	germanic_shock	Ger_Night_Hunters_Tooltip	melee_inf_barb	spear_avg	false	poorly_trained	0	Ger_Infantry_Officer			true	60.0	1500.0	0.0	melee_infantry_stealth_scare_cold	80.0	160.0		0	0	false	superior_scouting	selected_night_hunters	selected_night_hunters	selected_night_hunters	0.9
Ger_Noble_Riders	5	0	mail	2300	cavalry	46	cav_mel	32	47	15	Ger_Riders_Hunt_Long	rome_man_spear_shield_cavalry	rome_infantry_very_heavy_fast	47	22	70	20	rome_celtic_horse_spear_shield_h	0		80	rome_celtic_spear_cav_elite		4	germanic_cav	Ger_Noble_Riders_Tooltip	cav_melee	melee_cav_good	false	elite	0	Ger_Officer_Spear			true	60.0	1500.0	0.0	melee_cavalry_elite_charge_reflector_cold	50.0	100.0		0	0	false	good_scouting	selected_noble_riders	selected_noble_riders	selected_noble_riders	1.1
Ger_Onager	5	15	cloth	1900	artillery	6	art_fld	2	9	14	Ibe_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Ger_Onager_Tooltip	artillery	onager	true	poorly_trained	4	Ger_Officer_Onager		onager	true	40.0	500.0	0.0	artillery_cold	40.0	80.0		0	4	false	Not_a_Scout	selected_onager	selected_stone_thrower	selected_onager	1.0
Ger_Onager_Bastion	5	25	cloth	1900	artillery	6	art_fld	2	9	14	Ibe_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	35	0		0		0	rome_shortsword		1	none	Ger_Onager_Tooltip	artillery	onager	true	poorly_trained	4	Ger_Officer_Onager		onager_bastion	true	40.0	500.0	0.0	artillery_cold	40.0	80.0		0	20	false	Not_a_Scout	selected_onager	selected_stone_thrower	selected_onager	1.0
Ger_Onager_Shp	40	1	cloth	1900	artillery	6	art_fix	2	9	14	Ibe_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Ger_Onager_Tooltip	melee_inf_roman_recruits	onager	true	poorly_trained	1	Ger_Officer_Onager		onager_ship	true	100.0	1500.0	0.0	artillery_cold	40.0	80.0		0	4	false	average_scouting	naval_selected_artillery_ship	selected_onager	selected_stone_thrower	1.0
Ger_Riders_Hunt	5	0	cloth	2600	cavalry	42	cav_mel	25	42	5	Ger_Riders_Hunt_Long	rome_man_spear_shield_cavalry	rome_infantry_medium	42	20	55	15	rome_celtic_horse_spear_shield_l	0		80	rome_celtic_spear_cav		4	cavalry	Ger_Riders_Hunt_Tooltip	cav_melee	melee_cav_avg	false	poorly_trained	0	Ger_Officer_Spear			true	60.0	1500.0	0.0	melee_cavalry_cold	50.0	100.0		0	0	false	average_scouting	selected_light_cavalry	selected_horsemen	selected_cavalry	1.0
Ger_Round_Shield_Sword	5	2	cloth	2200	inf_melee	24	inf_mel	9	20	1	Ger_Sword_Masters_Long	rome_man_sword_shield	rome_infantry_light_fast	40	9	45	15		0		0	rome_celtic_hellenic_sword	rome_javelin_precursor	6	germanic_wood	Ger_Round_Shield_Sword_Tooltip	melee_inf_barb	melee_avg	false	poorly_trained	0	Ger_Infantry_Officer			true	60.0	1500.0	0.0	melee_infantry_cold	60.0	140.0		0	0	false	good_scouting	selected_generic_germania	selected_swordsmen	selected_swords	1.0
Ger_Scorpion	5	30	cloth	1900	artillery	6	art_fix	2	9	14	Ibe_Scorpion_Long	rome_man_scorpio_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Ger_Scorpion_Tooltip	artillery	scorpion	true	poorly_trained	4	Ger_Officer_Scorpio		scorpio	true	40.0	500.0	0.0	artillery_cold	40.0	80.0		0	4	false	Not_a_Scout	selected_scorpion	selected_scorpion	selected_scorpion	1.0
Ger_Scorpion_Bastion	5	40	cloth	1900	artillery	6	art_fix	2	9	14	Ibe_Scorpion_Long	rome_man_scorpio_crew	rome_infantry_medium	9	14	35	0		0		0	rome_shortsword		1	none	Ger_Scorpion_Tooltip	artillery	scorpion_bastion	true	poorly_trained	4	Ger_Officer_Scorpio		scorpio_bastion	true	40.0	500.0	0.0	artillery_cold	40.0	80.0		0	20	false	Not_a_Scout	selected_scorpion	selected_scorpion	selected_scorpion	1.0
Ger_Scout_Riders	5	7	cloth	2300	cavalry	24	cav_mis	4	34	10	Ger_Scout_Riders_Long	rome_man_javelin_sword_shield_cavalry	rome_infantry_light_fast	34	10	45	10	rome_celtic_horse_sword_shield_vl	0		80	rome_celtic_hellenic_sword_cav	rome_javelin	4	germanic_cav	Ger_Scout_Riders_Tooltip	cav_melee	melee_cav_avg	false	poorly_trained	0	Ger_Officer			true	60.0	1500.0	0.0	missile_cavalry_parthian_cold	100.0	200.0		0	10	false	elite_scouting	selected_scout_riders	selected_scouts	selected_riders	0.9
Ger_Slingers	5	25	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Ger_Slingers_Long	rome_man_sling	rome_infantry_very_light_fast	8	12	25	5		0		0	rome_shortsword	rome_sling	5	germanic_small_skirm	Cel_Slingers_Tooltip	missile_inf	slingers	false	poorly_trained	0	Ger_Infantry_Officer			true	40.0	1500.0	0.0	missile_infantry_cold	40.0	80.0		0	10	false	good_scouting	selected_slingers	selected_slingers	selected_inf_missile	0.9
Ger_Spear_Brothers	5	2	cloth	1900	inf_melee	23	inf_spr	23	25	34	Ger_Spear_Brothers_Long	rome_man_spear_shield	rome_infantry_light_fast	25	36	40	15		0		0	rome_celtic_spear	rome_javelin_precursor	6	germanic_hex	Ger_Spear_Brothers_Tooltip	melee_inf_barb	spear_avg	false	poorly_trained	0	Ger_Infantry_Officer			true	50.0	1500.0	0.0	melee_infantry_cold	50.0	100.0		0	0	false	average_scouting	selected_spear_brothers	selected_spear_brothers	selected_spears	1.0
Ger_Spear_Levy	5	2	cloth	1900	inf_melee	17	inf_spr	17	18	27	Ger_Spear_Levy_Long	rome_man_spear_shield	rome_infantry_light_fast	18	29	30	10		0		0	rome_celtic_spear_anti_cav	rome_javelin_precursor	6	germanic_wood	Ger_Spear_Levy_Tooltip	melee_inf_barb	spear_poor	false	poorly_trained	0	Ger_Infantry_Officer			true	40.0	1500.0	0.0	melee_infantry_cold	40.0	80.0		0	0	false	average_scouting	selected_spear_levy	selected_levy	selected_spears	1.0
Ger_Spear_Wall	5	2	padded	2200	inf_melee	23	inf_spr	23	25	24	Ger_Spear_Brothers_Long	rome_man_spear_shield	rome_infantry_light_fast	25	46	55	20		0		0	rome_celtic_spear	rome_javelin_precursor	6	germanic_wall	Ger_Spear_Wall_Tooltip	melee_inf_barb	spear_avg	false	poorly_trained	0	Ger_Infantry_Officer			true	50.0	1500.0	0.0	melee_infantry_cold	50.0	100.0		0	0	false	average_scouting	selected_warriors	selected_generic_germania	selected_spears	1.0
Ger_Spearwomen	5	2	light_padded	2200	inf_melee	23	inf_spr	23	25	24	Ger_Spearwomen_Long	rome_man_spear_shield	rome_infantry_light_fast	32	20	50	10		0		0	rome_celtic_spear	rome_javelin_precursor	6	germanic_hex	Ger_Spearwomen_Tooltip	melee_inf_barb	spear_avg	false	poorly_trained	0	Ger_Female_Officer			false	50.0	1500.0	0.0	melee_infantry_cold_inspire	50.0	100.0		0	0	false	average_scouting	selected_generic_female	selected_generic_female	selected_infantry_melee_female	1.0
Ger_Sword_Masters	5	2	mail	1900	inf_melee	32	inf_mel	32	43	30	Ger_Sword_Masters_Long	rome_man_sword_shield	rome_infantry_medium_fast	43	37	70	30		0		0	rome_celtic_longsword	rome_javelin_precursor	6	germanic_hex	Ger_Sword_Masters_Tooltip	melee_inf_barb	melee_good	false	poorly_trained	0	Ger_Infantry_Officer			true	50.0	1500.0	0.0	melee_infantry_elite_cold	50.0	100.0		0	0	false	average_scouting	selected_sword_masters	selected_sword_masters	selected_swords	1.0
Ger_Tribesmen	5	0	cloth	1900	inf_melee	10	inf_spr	10	10	18	Ger_Tribesmen_Long	rome_man_spear_shield	rome_infantry_light_fast	10	21	25	5		0		0	rome_celtic_spear		6	germanic_wood	Ger_Tribesmen_Tooltip	melee_inf_barb	spear_poor	false	poorly_trained	0	Ger_Infantry_Officer			true	40.0	1500.0	0.0	melee_infantry_cold	40.0	80.0		0	0	false	poor_scouting	selected_germanic_tribesmen	selected_tribesmen	selected_generic_germania	1.0
Ger_Wodanaz_Spears	5	2	cloth	1900	inf_melee	29	inf_spr	29	31	37	Ger_Wodanaz_Spears_Long	rome_man_spear_shield	rome_infantry_light_fast	38	39	70	25		0		0	rome_celtic_spear_elite	rome_javelin_precursor	6	germanic_hex	Ger_Wodanaz_Spears_Tooltip	melee_inf_barb	spear_good	false	elite	0	Ger_Infantry_Officer			true	50.0	1500.0	0.0	melee_infantry_elite_charge_reflector_cold	50.0	100.0		0	0	false	average_scouting	selected_wodanaz_spears	selected_spears	selected_wodanaz_spears	1.0
Ger_Wolf_Warriors	5	2	cloth	1900	inf_melee	35	inf_mel	13	34	14	Ger_Wolf_Warriors_Long	rome_man_axe_shield	rome_infantry_medium_fast	42	21	65	15		0		0	rome_club	rome_javelin_precursor	6	germanic_shock	Ger_Wolf_Warriors_Tooltip	melee_inf_barb	melee_avg	false	poorly_trained	0	Ger_Infantry_Officer			true	60.0	1500.0	0.0	melee_infantry_scare_cold	60.0	140.0		0	0	false	excellent_scouting	selected_warriors	selected_warriors	selected_infantry_melee	1.0
Ger_Youths	5	7	cloth	1900	inf_ranged	10	inf_mis	10	18	15	Ger_Youths_Long	rome_man_javelin_sword_shield	rome_infantry_very_light_fast	18	15	20	5		0		0	rome_shortsword	rome_javelin	5	germanic_small_skirm	Cel_Youths_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	Ger_Infantry_Officer			true	40.0	1500.0	0.0	missile_infantry_cold	30.0	60.0		0	8	false	good_scouting	selected_germanic_youths	selected_youths	selected_generic_germania	0.9
Gre_Agema_Cav	5	0	bronze_elite	2300	cavalry	76	cav_shk	35	35	21	Gre_Citizen_Cav_Long	rome_man_lance_cavalry	rome_infantry_very_heavy	46	21	70	20	rome_hellenic_horse_lance_vh	0		80	rome_lance_elite		4	none	Gre_Agema_Cav_Tooltip	cav_melee	shock_cav_good	false	elite	0	Gre_Officer_Spear			true	60.0	1500.0	0.0	heavy_cavalry_elite	50.0	100.0		0	0	false	good_scouting	selected_agema_cavalry	selected_agema_cavalry	selected_agema_cavalry	1.1
Gre_Agema_Spears	5	5	mail_improved	1900	inf_melee	28	inf_spr	26	24	30	Gre_Agema_Spears_Long	rome_man_spear_shield	rome_infantry_medium_fast	32	34	65	15		0		0	rome_spear_elite	rome_javelin_light	6	thureos	Gre_Agema_Spears_Tooltip	melee_inf_roman	spear_avg	false	trained	0	Gre_Infantry_Officer			true	40.0	1500.0	0.0	heavy_infantry_elite_charge_reflector	40.0	60.0		0	0	false	very_poor_scouting	selected_agema_spears	selected_agema_spears	selected_agema_spears	1.0
Gre_Agrianian_Axemen	5	7	light_padded	1900	inf_ranged	27	inf_mis	14	22	16	Gre_Agrianian_Axemen_Long	rome_man_javelin_axe_shield	rome_infantry_medium	30	16	50	10		0		0	rome_celtic_axe	rome_javelin	5	thureos	Gre_Agrianian_Axemen_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	Gre_Infantry_Officer			true	50.0	1500.0	0.0	missile_infantry	50.0	100.0		0	15	false	good_scouting	selected_agrianian_axemen	selected_agrianian	selected_inf_missile	0.9
Gre_Archers	5	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Gre_Archers_Long	rome_man_celtic_bow	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_bow	5	none	Gre_Archers_Tooltip	missile_inf	archers	false	poorly_trained	0	Gre_Infantry_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	13	false	average_scouting	selected_archers	selected_archers	selected_inf_missile	0.9
Gre_Aspis_Companion_Cav	5	2	bronze	2300	cavalry	40	cav_mel	19	68	19	Gre_Companion_Cav_Long	rome_man_sword_shield_cavalry	rome_infantry_very_heavy	68	19	70	20	rome_hellenic_horse_sword_shield_vh	0		80	rome_kopis_cav	rome_javelin_precursor	4	hoplite_cav	Gre_Aspis_Companion_Cav_Tooltip	cav_melee	melee_cav_good	false	elite	0	Gre_Officer			true	60.0	1500.0	0.0	heavy_cavalry_elite	50.0	100.0		0	0	false	average_scouting	selected_aspis_companion_cavalry	selected_aspis_companion_cavalry	selected_aspis_companion_cavalry	1.1
Gre_Ballista	5	15	cloth	1900	artillery	6	art_fld	2	9	14	Rom_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Gre_Ballista_Tooltip	artillery	ballista	false	trained	4	Gre_Officer_Ballista		ballista_medium	true	40.0	500.0	0.0	artillery	40.0	80.0		0	4	false	Not_a_Scout	selected_ballista	selected_ballista	selected_ballista	1.0
Gre_Ballista_Bastion	5	25	cloth	1900	artillery	6	art_fld	2	5	14	Rom_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	40	0		0		0	rome_shortsword		1	none	Gre_Ballista_Tooltip	artillery	ballista	false	trained	4	Gre_Officer_Ballista		ballista_medium_bastion	true	40.0	500.0	0.0	artillery	40.0	80.0		0	20	false	Not_a_Scout	selected_ballista	selected_ballista	selected_ballista	1.0
Gre_Ballista_Shp	40	1	cloth	1900	artillery	6	art_fix	2	9	14	Rom_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Gre_Ballista_Tooltip	melee_inf_roman_recruits	ballista	true	trained	1	Gre_Officer_Ballista		ballista_medium_ship	true	40.0	1500.0	0.0		40.0	80.0		0	4	false	average_scouting	naval_selected_artillery_ship	selected_ballista	selected_ballista	1.0
Gre_Beehive_Onager	5	15	cloth	1900	artillery	6	art_fld	2	9	14	Gre_Beehive_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Gre_Beehive_Onager_Tooltip	artillery	onager	false	trained	4	Gre_Officer_Onager		beehive_thrower	true	40.0	500.0	0.0	artillery	40.0	80.0		0	4	false	Not_a_Scout	selected_onager	selected_artillery_field	selected_onager	1.0
Gre_Bronze_Shield_Pike	5	0	spolas	1900	inf_melee	11	inf_pik	11	31	33	Gre_Bronze_Shield_Pike_Long	rome_man_pike	rome_infantry_heavy_pike	43	23	65	20		0		0	rome_pike		6	pikemen	Gre_Bronze_Shield_Pike_Tooltip	pikemen	pike_good	false	elite	0	Gre_Infantry_Officer			true	40.0	1500.0	0.0	heavy_infantry_elite	40.0	60.0		0	0	false	very_poor_scouting	selected_bronze_shield_pikes	selected_bronze_shield_pikes	selected_bronze_shield_pikes	1.0
Gre_Cheiroballistra	5	40	cloth	1900	artillery	6	art_fld	2	9	14	Rom_Scorpion_Long	rome_man_cheiroballistra_crew	rome_infantry_medium	9	14	35	5		0		0	rome_shortsword		1	none	Gre_Scorpion_Tooltip	artillery	scorpion	true	trained	4	Gre_Officer_Cheiroballista		cheiroballistra	true	40.0	500.0	0.0	artillery	40.0	80.0		0	4	false	Not_a_Scout	selected_scorpion	selected_scorpion	selected_scorpion	1.0
Gre_Cimmerian_Heavy_Archers	5	15	spolas	1900	inf_ranged	8	inf_mis	2	12	14	Gre_Archers_Long	rome_man_bow_spear	rome_infantry_light	16	18	55	15		0		0	rome_spear_anti_cav	rome_composite_bow	5	none	Gre_Cimmerian_Heavy_Archers_Tooltip	missile_inf	archers_elite	false	poorly_trained	0	Gre_Infantry_Officer			true	60.0	1500.0	0.0	missile_infantry	200.0	200.0		0	28	false	elite_scouting	selected_archers	selected_inf_missile	selected_archers	0.8
Gre_Cimmerian_Noble_Infantry	5	0	spolas	1900	inf_melee	21	inf_spr	21	34	42	Gre_Citizen_Hoplites_Long	rome_man_spear_shield	rome_infantry_hoplite	41	45	70	20		0		0	rome_hoplite_spear_elite		6	hoplite	Gre_Cimmerian_Noble_Infantry_Tooltip	spear_inf	spear_avg	false	trained	0	Gre_Infantry_Officer			true	40.0	1500.0	0.0	heavy_infantry_elite_charge_reflector	40.0	60.0		0	0	false	very_poor_scouting	selected_hoplites	selected_hoplites	selected_hoplites	1.0
Gre_Citizen_Cav	5	0	spolas	2300	cavalry	28	cav_mel	24	37	13	Gre_Citizen_Cav_Long	rome_man_spear_shield_cavalry	rome_infantry_heavy	37	13	45	10	rome_hellenic_horse_spear_shield_m	0		80	rome_hoplite_spear_cav		4	hoplite_cav	Gre_Citizen_Cav_Tooltip	cav_melee	melee_cav_avg	false	trained	0	Gre_Officer_Spear			true	60.0	1500.0	0.0	melee_cavalry	50.0	100.0		0	0	false	average_scouting	selected_citizen_cavalry	selected_citizen_cavalry	selected_cavalry_melee	1.1
Gre_Citizen_Hoplites	5	0	cloth	1900	inf_melee	10	inf_spr	10	16	28	Gre_Citizen_Hoplites_Long	rome_man_spear_shield	rome_infantry_hoplite	16	28	35	5		0		0	rome_hoplite_spear		6	hoplite	Gre_Citizen_Hoplites_Tooltip	spear_inf	spear_poor	false	poorly_trained	0	Gre_Infantry_Officer			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_citizen_hoplites	selected_citizen_hoplites	selected_inf_melee	1.0
Gre_Colchian_Nobles	5	0	scale_elite	1900	inf_melee	21	inf_spr	21	34	42	Gre_Colchian_Nobles_Long	rome_man_spear_shield	rome_infantry_hoplite	34	49	70	20		0		0	rome_hoplite_spear_elite		6	hoplite	Gre_Colchian_Nobles_Tooltip	spear_inf	spear_avg	false	trained	0	Gre_Infantry_Officer			true	40.0	1500.0	0.0	heavy_infantry_elite_charge_reflector	40.0	60.0		0	0	false	very_poor_scouting	selected_hoplites	selected_hoplites	selected_hoplites	1.0
Gre_Companion_Cav	5	0	bronze_elite	2300	cavalry	76	cav_shk	35	35	21	Gre_Companion_Cav_Long	rome_man_lance_cavalry	rome_infantry_very_heavy	46	21	70	20	rome_hellenic_horse_lance_vh	0		80	rome_lance_elite		4	none	Gre_Companion_Cav_Tooltip	cav_melee	shock_cav_good	false	elite	0	Gre_Officer_Spear			true	60.0	1500.0	0.0	heavy_cavalry_elite	60.0	150.0		0	0	false	excellent_scouting	selected_companion_cavalry	selected_companion_cavalry	selected_companion_cavalry	1.1
Gre_Cretan_Archers	5	15	leather	1900	inf_ranged	6	inf_mis	2	12	14	Gre_Archers_Long	rome_man_bow	rome_infantry_very_light	12	14	55	15		0		0	rome_shortsword	rome_composite_bow_elite	5	none	Mer_Gre_Cretan_Archers_Tooltip	missile_inf	archers_elite	false	poorly_trained	0	Gre_Infantry_Officer			true	60.0	1500.0	0.0	missile_infantry	200.0	200.0		0	28	false	elite_scouting	selected_archers	selected_inf_missile	selected_archers	0.8
Gre_Foot_Companions	5	0	spolas_improved	1900	inf_melee	13	inf_pik	13	32	39	Gre_Foot_Companions_Long	rome_man_pike	rome_infantry_very_heavy_pike	49	33	70	20		0		0	rome_pike_elite		6	pikemen	Gre_Foot_Companions_Tooltip	pikemen	pike_good	false	elite	0	Gre_Infantry_Officer			true	40.0	1500.0	0.0	heavy_infantry_elite	40.0	60.0		0	0	false	very_poor_scouting	selected_foot_companions	selected_foot_companions	selected_foot_companions	1.0
Gre_Giant_Ballista	5	15	cloth	1900	artillery	6	art_fix	2	9	14	Rom_Ballista_Long	rome_man_ballista_giant_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Gre_Giant_Ballista_Tooltip	giant_artillery	ballista_giant	true	trained	4	Gre_Officer_Giant_Ballista		ballista_giant	true	40.0	500.0	0.0		40.0	80.0		0	4	false	Not_a_Scout	selected_giant_ballista	selected_giant_ballista	selected_giant_ballista	1.0
Gre_Gorgos_Skirmishers	5	25	cloth	1900	inf_ranged	3	inf_mis	1	8	2	Gre_Spartan_Women_Long	rome_man_sling	rome_infantry_very_light	8	2	35	10		0		0	rome_shortsword	rome_sling_improved	5	small_bronze	Gre_Spartan_Women_Tooltip	missile_inf	slingers	false	poorly_trained	0	Spa_Female_Officer			false	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	25	false	good_scouting	selected_generic_female	selected_generic_female	selected_infantry_melee_female	0.9
